-0.4439942461776812	-0.4360538689115776
-0.43240712269298265	-0.2959840293331051
-0.49020275785879985	-0.5476210443702818
-0.4450746771389016	-0.36028893036940224
-0.6765766816344224	-0.7623756460609534
-0.48518015132475356	-0.31845045593064314
-0.5621649374523006	-0.6874610778581959
-0.49643162290028153	-0.5335483206807003
-0.47462438065107004	-0.6661424346193573
-0.6105646655603526	-0.38853039506133275
-0.5680644006732306	-0.17969724005693585
-0.7020283057870882	-0.4041712651019888
-0.6162661028721366	-0.7007082830401353
-0.6773665812092721	-0.5133554717021354
-0.4268749382279088	-0.5525202101168675
-0.6155993475956801	-0.662491508105357
-0.47252658389721164	-0.1749159172321844
-0.793652435828953	-0.7898524929578158
-0.5164995750540754	-0.28244949887433757
-0.4889077528852531	-0.5028406653384032
-0.5910334186320567	-0.744062108129558
-0.7376796515017445	-0.7641047918712198
-0.604810613906563	-0.644477558665985
-0.5069982632781828	-0.5633933158378807
-0.4032779287470875	-0.21629293382050424
-0.7009448885962051	-0.6681153299089195
-0.6067237253550645	-0.7454305896803279
-0.44320918972800816	-0.5121385767228273
-0.5948424535158958	-0.45488084598753026
-0.7451599021480224	-0.7225139566033763
-0.39520088908635276	-0.40017815629369213
-0.5884462993062479	-0.5675182735487051
-0.5355450463152533	-0.7296054466092381
-0.3978941225758322	-0.6423421008133069
-0.48539424459104474	-0.36221904500239877
-0.5460118012374384	-0.7465627269551786
-0.47215352955860534	-0.6080802913354284
-0.8302923839279333	-0.7763312666036258
-0.5548097958338978	-0.7822941608780235
-0.4717366617795661	-0.6795978795954423
-0.4492187879901023	-0.6439594143831452
-0.6746670100931645	-0.5750083106921703
-0.48189621483279976	-0.6577981971522409
-0.6219468747863186	-0.8183604874939228
-0.5905047521503878	-0.38838364758681293
-0.4693602965501994	-0.532695250356146
-0.4888989275241391	-0.66880591107976
-0.4199631314264071	-0.5070359184957569
-0.6107112315152391	-0.2696799046563287
-0.4595751536945149	-0.5110566587807978
-0.44590765095606577	-0.4809714700827035
-0.44554392199582593	-0.7098680628939952
-0.5054034418019735	-0.6122712686355731
-0.5180160083426173	-0.26237601889107154
-0.6480217799907327	-0.7617252998526182
-0.4055829096712921	-0.26960328624393853
-0.5032640268864014	-0.7390580772029487
-0.40173904533907984	-0.4398420987863543
-0.5486394452811442	-0.71063800956947
-0.5519594309255688	-0.6699892674133533
-0.3850149186187098	-0.28353413554022683
-0.6528172262244092	-0.5058628496978045
-0.40019218427369463	-0.34346685817334455
-0.44770754601392837	-0.34476120957877043
-0.44155794460842024	-0.19450330712812222
-0.5125140851099639	-0.7019778755422721
-0.42089644695604445	-0.6817606755708866
-0.6315246740635968	-0.8020603882289924
-0.47161917156674804	-0.6609184223893246
-0.6633928194302111	-0.44222239170602623
-0.4735047397231386	-0.5217575971437407
-0.5158488486140238	-0.48527995924090084
-0.5272352827895418	-0.6934545441236386
-0.39364522563262594	-0.6509389534495733
-0.4209797705780573	-0.33613956529969424
-0.40312353817255625	-0.2646095087818121
-0.4530663135340792	-0.6549984658921606
-0.46488058730993165	-0.3246902624886183
-0.5078907457882257	-0.43385212437135257
-0.4521397611460252	-0.24428433379309877
-0.45821503380324075	-0.4248085332322111
-0.48713539770495945	-0.6980984182613791
-0.5362022562333338	-0.8188684000352306
-0.5433704679557921	-0.40942904065839747
-0.5684328076513411	-0.6590421307038942
-0.5085340139410162	-0.6885806460489359
-0.537807455534214	-0.5958300371926081
-0.5644931939566713	-0.37050795106994405
-0.5453328207400029	-0.46937406188793046
-0.5320478536504692	-0.7355647369308472
-0.39010657422330963	-0.2527347282259165
-0.4162023166915216	-0.41257582355685374
-0.39059364265215263	-0.3528882448313536
-0.6257753058989253	-0.4931021849146017
-0.4526428105685045	-0.5689156749440161
-0.4261996971626888	-0.2653838706031217
-0.5416223391601349	-0.4430409891613429
-0.5207825223029428	-0.29201941315771107
-0.47630462877204366	-0.7337038057257237
-0.3932370226672206	-0.6421716418344475
-0.4217700073131382	-0.502505627792353
-0.48969975115733994	-0.47339649606233275
-0.5348521982759554	-0.7632807664445258
-0.5953652948363665	-0.7033110370377702
-0.4818404632300408	-0.23137739525540718
-0.4957383214939798	-0.6372637818383918
-0.39398978822894487	-0.40808286128547694
-0.694485440800227	-0.5060925362697505
-0.43281668319730876	-0.5143373459028142
-0.423848394293884	-0.6747032662590103
-0.518095472186132	-0.39706487122083783
-0.45639492090258543	-0.7056603027326093
-0.4570689583487045	-0.30511300244778766
-0.5254565404185946	-0.4587400733228071
-0.682634717178537	-0.45547402641085016
-0.6292861188722201	-0.596736044430178
-0.6725296210565765	-0.679670672049085
-0.5543160607669282	-0.6993167475223183
-0.6310727097409969	-0.7111341232061542
-0.5218096649259886	-0.6244656750221408
-0.5777846878343667	-0.7369166672034622
-0.5955242864593713	-0.7457614642886249
-0.5852560511215691	-0.42611008965569186
-0.47171040028404954	-0.7190560336642662
-0.5989824014420352	-0.44691055824317494
-0.6276407871602051	-0.7580134362414341
-0.583671359974742	-0.42625333385160535
-0.606741553468191	-0.41592211671941254
-0.40179602319689983	-0.46612479189636125
-0.6226320425497539	-0.5797908055728627
-0.4627401107018857	-0.39043116083674434
-0.6520450059241816	-0.5865391159560204
-0.5156308550093989	-0.4443800500607568
-0.5411930692534275	-0.2901913190622599
-0.5250296032424662	-0.6617464032139718
-0.4651327207489187	-0.42547031539860913
-0.6454275829444657	-0.7170954405233619
-0.4198497166766865	-0.24407966794173755
-0.4015811809957845	-0.5679816121079978
-0.48217776403550505	-0.7071148245160935
-0.5316502647302084	-0.7428002605216891
-0.44708864058805386	-0.6894802641770379
-0.44174229099625706	-0.2007814515240121
-0.41785806303070966	-0.5351732223251241
-0.48181081093351086	-0.3707581165883985
-0.4401023653540131	-0.2203441153365562
-0.42373500863110336	-0.6870154094959314
-0.5066741328004483	-0.6801106165811694
-0.5014003543732535	-0.44275879068447105
-0.5487107895485978	-0.513503690154122
-0.5239731771319092	-0.3535115835125107
-0.45814845667854925	-0.4012605104291337
-0.4820633254286943	-0.6935145182022839
-0.5864695029546639	-0.1580136775456151
-0.5363565760198026	-0.8328411086755018
-0.4418319338671727	-0.6475206727205025
-0.5411879791731292	-0.7287725848464252
-0.5060473676774884	-0.6843143757325417
-0.7173477634383256	-0.7174505812416947
-0.7359008368176365	-0.5460139092303676
-0.542666354901395	-0.3289844276801773
-0.44330134719704073	-0.49103296365286603
-0.5739857805988471	-0.7428688320940363
-0.4575614993767695	-0.5447815292093025
-0.45347438951976754	-0.32052319418738184
-0.6135696889231053	-0.7337630237671607
-0.37890361477611245	-0.4381003383465273
-0.733550298526203	-0.7595257893295033
-0.48015381327043993	-0.6100594305651668
-0.6651353364357742	-0.7186758718819081
-0.6440294984821697	-0.7944153625702435
-0.5085679987046222	-0.5860940731666353
-0.6271991011803544	-0.3836891873320572
-0.455610906840529	-0.5071907651375773
-0.390592017031892	-0.6620838428251349
-0.6070915211581904	-0.36614695171368594
-0.491646685185011	-0.5286716492016663
-0.8017435705789975	-0.8229951160277831
-0.566668335457273	-0.5455115174157892
-0.5314406210575054	-0.7149374450028996
-0.5086246501947508	-0.5784912180900036
-0.4128197260267961	-0.552031636875063
-0.4242978084945799	-0.43479506991815
-0.5019951859491024	-0.2318430681412077
-0.5441864416655624	-0.4708284953555803
-0.5388150265743383	-0.3876467619430119
-0.5542012275226165	-0.770651124640826
-0.44890698134026547	-0.44062902318570163
-0.5163083779556243	-0.22983875356245423
-0.3766392929348733	-0.32368552400749157
-0.7407320397810881	-0.7763796350020329
-0.7760384961403324	-0.7086964806491256
-0.6174575644952945	-0.7974577658530793
-0.4595380324451369	-0.5985098701530245
-0.4229306155397524	-0.6384492019004026
-0.5696572930787019	-0.5440315939908771
-0.5863161149856275	-0.7443043518781443
-0.5678142633887228	-0.742613961833642
-0.5428688322754386	-0.8163685475375603
-0.681050711272707	-0.6877392322508952
-0.4287803048402545	-0.2202911622436018
-0.4441005137649708	-0.8165630267581331
-0.43052734576640544	-0.510700516621971
-0.5224632555172909	-0.6380712233151278
-0.7072816491905312	-0.6779777532062468
-0.44771816860855373	-0.3503932783973974
-0.402712658006824	-0.3472893237072296
-0.6790059645537753	-0.712104560341984
-0.4463054051434564	-0.359114293087555
-0.756852975531977	-0.7571129777839747
-0.44491375893300456	-0.3944199497403359
-0.6315547492870157	-0.6829461056097302
-0.5094333581389567	-0.3806054466216302
-0.46805828715678693	-0.21739504066304832
-0.454130004315509	-0.5901254493163018
-0.6096465697241701	-0.40523108835907384
-0.6644093299640563	-0.6548485198978825
-0.5817927033875936	-0.3734488541989842
-0.7318789097324929	-0.551188279411516
-0.7294491376357211	-0.7769699997366962
-0.4058742889253692	-0.26686609351856655
-0.5084634773427101	-0.7091035947279308
-0.5423165051772421	-0.7454786200016184
-0.48225736148497883	-0.5884866737975207
-0.4405527404571165	-0.5352123234847007
-0.3801681538952056	-0.17227375369133033
-0.5354785905877801	-0.7124725133625028
-0.5459362626906357	-0.7743189180412767
-0.7065333172807564	-0.52867370933722
-0.5429622624105362	-0.7600226033237769
-0.6725934038673769	-0.6025167133323676
-0.46927048080949707	-0.5274767150325843
-0.39226561208357824	-0.57914464932802
-0.5384065022625922	-0.3970028525765196
-0.5622183434706995	-0.39679436714709276
-0.396500324395607	-0.4406486814030628
-0.581732490393799	-0.694235629214763
-0.7065808744857089	-0.680761053934423
-0.3997052123033199	-0.42795679489250266
-0.548775163449487	-0.5355484215276883
-0.4517909930017978	-0.6707504840693294
-0.5374962333125417	-0.8138100660824551
-0.5539260804013426	-0.37409147822570915
-0.5937902215080785	-0.41073703037832326
-0.40962456719874496	-0.3835142273329238
-0.523175761116522	-0.7291533516063359
-0.6996204446010942	-0.7036706577459837
-0.6483152166980094	-0.5591171352190482
-0.5556403081683768	-0.5356091368740642
-0.592274848640779	-0.7774964078506538
-0.46435077013782955	-0.5524515802148386
-0.3435758858949011	-0.4687596186556438
-0.48908273659849644	-0.35805202666248165
-0.8401790442577917	-0.7946276914616217
-0.5520023757689843	-0.6986435430549993
-0.5388603336506658	-0.5797719061710102
-0.3751417100274395	-0.49827170794764797
-0.5577594264364015	-0.7356635131465915
-0.46007832269481835	-0.6918268963058277
